event,time,user,message,category,code
,[1:14:38] ,topgunlt,itll be good against those annoying side switchers,cinfo,5
,[1:14:39] ,thedarkfenix,i think we spoke too soon she grew on me k ken,cinfo,5
,[1:14:40] ,poorygone,her stance is derived from final fight and they look weird,cdesign,4
,[1:14:46] ,mrlawyer,guys is her dp slow just like urien ed and falke,question,8
,[1:14:54] ,dangalfthekrey,dasmesee ikr its like capcom doesnt know theres more kinds of white people than nordics,game,9
,[1:14:57] ,garlandu,these dps are giving me ptsd,cinfo,5
,[1:14:58] ,gregcanela,hey take this,request,1
,[1:14:59] ,mrmuddyk,wow,goodp,6
,[1:15:01] ,thelexnard,no bar used too,caction,3
,[1:15:02] ,someguyzero,bouncing fireball,caction,3
,[1:15:02] ,taken,o,goodp,6
,[1:15:04] ,eeega,not bad,goodp,6
,[1:15:05] ,whorlha,nah she bottom,cinfo,5
,[1:15:05] ,thecheeze,thats it she is top tier,cinfo,5
,[1:15:06] ,aaron,nawt bad,goodp,6
,[1:15:12] ,taskanawa,she is crazy,caction,3
,[1:15:12] ,topgunlt,my ken,cinfo,5
,[1:15:12] ,abdulalm,this bitch is broken,cinfo,5
,[1:15:15] ,ssjdill,months for thisss is really kinda disappointing,badp,7
,[1:15:16] ,xdinstinctblue,time to make a new account on steam and get lucina,other,10
,[1:15:19] ,jayvokz,so a better fang,other,10
,[1:15:20] ,poulpoul,she have taunts sentences with directions,cdesign,4
,[1:15:22] ,squalladv,god tier confirmed ohmydog,cinfo,5
,[1:15:23] ,dasmesee,lucia should have been maki,cinfo,5
,[1:15:23] ,sweetbabybuddha,that kens umeshoryus,cinfo,5
,[1:15:26] ,rashidoo,are you saying shes got potential,cinfo,5
,[1:15:28] ,hiiipwr,kick vs kick,caction,3
,[1:15:33] ,bgamr,she is the best character out of the three,cinfo,5
,[1:15:33] ,renevbz,the character no one asked for,cinfo,5
,[1:15:40] ,universefour,is she free,question,8
,[1:15:43] ,dangalfthekrey,shes like a better kensakura,cinfo,5
,[1:15:43] ,tripleaaa,try confirming into her target combo,request,1
,[1:15:50] ,darnellplayer,we had a ken in top with momochi what else does ken need to do to earn respect,cinfo,5
,[1:15:54] ,yxngpharaohk,i thought she was trash,cinfo,5
,[1:15:56] ,mosesthechosenone,k omega ken,cinfo,5
,[1:15:56] ,thelexnard,how are the ex ones i wonder,question,8
,[1:15:57] ,shenkio,so you can only buy these with fm,game,9
,[1:16:02] ,abdulalm,renevbz but shes got a ton of potential,cinfo,5
,[1:16:02] ,killacam,yall do know fangs projectile is worse than hers,cinfo,5
,[1:16:03] ,xsodarkcarver,does the first hit cancel fireball,question,8
,[1:16:08] ,someguyzero,another honda,cinfo,5
,[1:16:11] ,moravia,cammy players will pick lucia,cinfo,5
,[1:16:11] ,dasmesee,capcom always does this,game,9
,[1:16:11] ,megatonbeef,shenkio till morning,other,10
,[1:16:19] ,izicken,f damage good vt inv dp looking good so far,cinfo,5
,[1:16:19] ,squalladv,what is real money,question,8
,[1:16:22] ,mrsolodolo,v skill is plus on hit,cinfo,5
,[1:16:22] ,gregcanela,edmond umehonda,other,10
,[1:16:26] ,solarxlipse,hey did you see hondas character story yet,question,8
,[1:16:27] ,mrlawyer,her fireball is similar to fang,cdesign,4
,[1:16:27] ,damuffinman,darnellplayer doodbro,other,10
,[1:16:31] ,brandx,space control better than poisons,caction,3
,[1:16:33] ,enzo,the bundle is available now i just bought it,game,9
,[1:16:33] ,tehwrecker,umehonda,other,10
,[1:16:35] ,bunkei,hmm no poisons yet,cinfo,5
,[1:16:35] ,darnellplayer,damuffinman hey,other,10
,[1:16:35] ,sweetbabybuddha,time to w a i t,other,10
,[1:16:36] ,zombiekiller,isnt the bundle already out now,game,9
,[1:16:36] ,taken,wait for the bundle guys,game,9
,[1:16:37] ,infectedjazz,bucks is a great price imo,other,10
,[1:16:38] ,hulkbusterv,tic throw too shes good,cinfo,5
,[1:16:38] ,geneiyun,the bundle is up on steam,game,9
,[1:16:38] ,ragingmarmot,you can get that bundle on steam now,game,9
,[1:16:38] ,komradekontroll,oh shit its,other,10
,[1:16:39] ,laughswithknives,its out on steam atprtsd,other,10
,[1:16:39] ,souljasleet,you smurf,other,10
,[1:16:40] ,djscope,bundle is out now on the east coast,game,9
,[1:16:40] ,ravengear,poor two p,other,10
,[1:16:41] ,megatonbeef,must wait for bundle,game,9
,[1:16:42] ,ssjdill,snk giving free dlc and we gotta spend fm after waiting months,other,10
,[1:16:43] ,phoolish,her intro is freakin amazing,cdesign,4
,[1:16:43] ,darnellplayer,damuffinman doodbro,other,10
,[1:16:44] ,thecheeze,umehonda lol,other,10
,[1:16:48] ,poorygone,smurf too,other,10
,[1:16:52] ,squalladv,perdon,cdesign,4
,[1:16:56] ,fluffysheap,bundle leaked early onsteam,game,9
,[1:16:56] ,gregcanela,smurfs are out,other,10
,[1:16:57] ,cmplete,bundle is out now on steam,game,9
,[1:17:01] ,thelexnard,his chp is sooo much slower in this game than sfiv lol,cinfo,5
,[1:17:01] ,flyerthanabird,the bundle is out now,game,9
,[1:17:07] ,ventolin,not on psn djscope,other,10
,[1:17:09] ,chronodragon,hondas theme in this game,cdesign,4
,[1:17:11] ,mexicanlew,httpstwittercomscrubsurastatus,other,10
,[1:17:12] ,miketales,almost half life gone and hes hit you times,caction,3
,[1:17:18] ,squalladv,umehonda ohmydog,other,10
,[1:17:25] ,damuffinman,oh god hondas ass,cdesign,4
,[1:17:26] ,mikeyjoel,when you grab she says sorry in spanish haha perdon,question,8
,[1:17:27] ,sweetbabybuddha,smurfer,other,10
,[1:17:31] ,komradekontroll,sat on,caction,3
,[1:17:32] ,damierreid,wow,goodp,6
,[1:17:33] ,enzo,the bundle is available now,game,9
,[1:17:36] ,squalladv,rookie,other,10
,[1:17:37] ,whorlha,honda top,caction,3
,[1:17:39] ,izicken,dat look brutal,caction,3
,[1:17:41] ,exunspect,daaaamn honds,caction,3
,[1:17:41] ,thecheeze,ume grab,caction,3
,[1:17:41] ,phoolish,damn,goodp,6
,[1:17:41] ,renevbz,cosmos,other,10
,[1:17:41] ,jayvokz,gief range,other,10
,[1:17:41] ,euury,hggshaq hggshaq hggshaq,other,10
,[1:17:42] ,poorygone,welcome back honda,caction,3
,[1:17:43] ,gruffgridof,losing to rookies,other,10
,[1:17:43] ,taken,on psn,other,10
,[1:17:44] ,spacedive,umehonda,other,10
,[1:17:45] ,mosesthechosenone,ex oicho damn,goodp,6
,[1:17:47] ,bobdobbz,hes on lp hands on block,caction,3
,[1:17:47] ,llesor,wait,other,10
,[1:17:48] ,toumakami,makes u want to play ehonda right,caction,3
,[1:17:48] ,inodmyheadwhenilose,the bully is getting bullied,caction,3
,[1:17:49] ,moravia,respect umehonda,caction,3
,[1:17:53] ,llesor,this is rashidoo right,question,8
,[1:17:55] ,majestichimeros,evocry evocry evocry,other,10
,[1:17:56] ,afroshouji,stop sign honda,caction,3
,[1:17:56] ,xcrv,that command grab looks so savge,caction,3
,[1:17:56] ,megatonbeef,stand up to bullies,other,10
,[1:17:58] ,sweetbabybuddha,big alex squats,other,10
,[1:17:59] ,variantx,edmondumehonda dude is an omega smurf,other,10
,[1:18:01] ,xsodarkcarver,the forward dash is fast,caction,3
,[1:18:03] ,dasmesee,ngl its nice to see honda back,caction,3
,[1:18:04] ,llesor,rashidoo is that you,question,8
,[1:18:10] ,renevbz,his theme is sick,cdesign,4
,[1:18:15] ,fedorabattlemaster,come back to us,request,1
,[1:18:16] ,bobdobbz,his dash is really good,caction,3
,[1:18:18] ,miketales,its so cool seeing honda in the game,caction,3
,[1:18:21] ,darnellplayer,damuffinman you missed a ken earlier and chat refuses to give ken respect smh,other,10
,[1:18:22] ,ventolin,hoodaman,other,10
,[1:18:26] ,izicken,agree sick theme,cdesign,4
,[1:18:27] ,souljasleet,wtf,badp,7
,[1:18:29] ,squalladv,probably a honda main from sf who started played sfv with honda,cinfo,5
,[1:18:31] ,slylataupe,y damn japanese,cdesign,4
,[1:18:31] ,paulowebtv,honda is pretty sick,cinfo,5
,[1:18:33] ,dasmesee,yooo,other,10
,[1:18:35] ,rashidoo,i told you his fierce is godlike,cdesign,4
,[1:18:35] ,datzcrazy,the hands do a good amount of chip,cdesign,4
,[1:18:36] ,komradekontroll,miguel rossington is back,other,10
,[1:18:37] ,bendollarsign,lol,goodp,6
,[1:18:37] ,thecheeze,butt spammer,other,10
,[1:18:38] ,rustedobsidian,since poison is here what do you believe are the chances for hugo to make a future appearance,cinfo,5
,[1:18:38] ,nosferatulive,cant watch for itazan,other,10
,[1:18:38] ,euury,hggshaq hggshaq hggshaq,other,10
,[1:18:38] ,laughswithknives,miekruss atpquan,other,10
,[1:18:38] ,exunspect,play honda,request,1
,[1:18:39] ,majestichimeros,evodownload evodownload evodownload,other,10
,[1:18:41] ,squalladv,hes definitely not rookie,cinfo,5
,[1:18:41] ,nosferatulive,wait,request,1
,[1:18:43] ,renevbz,go honda scarfayaya scarfayaya scarfayaya,caction,3
,[1:18:43] ,megatonbeef,honda best grappler,cinfo,5
,[1:18:44] ,phoolish,hondas command grab makes me want to main him,caction,3
,[1:18:44] ,shotgunsagat,smurf battle,other,10
,[1:18:46] ,dasmesee,honda is dope,cinfo,5
,[1:18:47] ,damuffinman,darnellplayer i was here eating,other,10
,[1:18:47] ,mexicanlew,httpstwittercomscrubsurastatus,other,10
,[1:18:50] ,thablackoshin,that shit fast,caction,3
,[1:18:52] ,thatjapanesedude,are you going to release an apology veideo to lucia,comment,2
,[1:18:54] ,xsodarkcarver,how plus is his hundred hands,cdesign,4
,[1:18:56] ,galexylo,is that smurf account umehonda,other,10
,[1:18:58] ,fedorabattlemaster,who is this guy,question,8
,[1:19:00] ,darnellplayer,damuffinman fair enough,other,10
,[1:19:00] ,poorygone,so has a main,other,10
,[1:19:00] ,killacam,why they make him cockeyed,question,8
,[1:19:02] ,washtacles,gg that was,goodp,6
,[1:19:03] ,inodmyheadwhenilose,id rather see honda,cinfo,5
,[1:19:08] ,sadodragon,bully reofail,other,10
,[1:19:09] ,kfigueroa,is everyone snuffing right now,other,10
,[1:19:16] ,ghostfromrdstrike,i just heard got sat on by a guy named edmond honda reoboon,caction,3
,[1:19:24] ,darnellplayer,damuffinman momochi gets top with ken and yet he doesnt get respect really smh,cinfo,5
,[1:19:27] ,aaron,new characters incoming smurfs,game,9
,[1:19:31] ,megatonbeef,kfigueroa game is free this week lots of poor people to beat up,game,9
,[1:19:32] ,txlead,is all the sf world warriors officially in sfv now,game,9
,[1:19:32] ,bobdobbz,im snuffing how bout u,other,10
,[1:19:33] ,aaron,everyone should know that by now,other,10
,[1:19:37] ,miketales,ghostfromrdstrike yeah it was hot,goodp,6
,[1:19:40] ,thablackoshin,can her st lk anti air,other,10
,[1:19:41] ,shinzo,after trying lucia and poison i prefer lucia she is pretty fun,cinfo,5
,[1:19:44] ,phoolish,that aint stahhpp itt,other,10
,[1:19:45] ,taken,yes,goodp,6
,[1:19:50] ,ghostfromrdstrike,miketales damn son,goodp,6
,[1:19:53] ,sshomes,why is the sound affect for the slaps the one for blocking,question,8
,[1:19:54] ,llesor,guys,other,10
,[1:19:58] ,llesor,its rashidoo,cinfo,5
,[1:20:01] ,llesor,everyone tag him,other,10
,[1:20:01] ,dasmesee,suspicion on account,other,10
,[1:20:02] ,bluandpurple,txlead yep honda was the last one left out from sfii,cinfo,5
,[1:20:07] ,someguyzero,rooie,other,10
,[1:20:09] ,thedarkfenix,big,cdesign,4
,[1:20:09] ,universefour,e honda cont care bout no law,cinfo,5
,[1:20:11] ,gregcanela,respecc the laaww,other,10
,[1:20:13] ,komradekontroll,hondo won that round,caction,3
,[1:20:17] ,ghostfromrdstrike,lucia is making me wanna reinstall sf ngl,cinfo,5
,[1:20:19] ,txlead,dang thats crazy,goodp,6
,[1:20:20] ,mosesthechosenone,lmfao,goodp,6
,[1:20:20] ,rorboy,the lawr,goodp,6
,[1:20:21] ,ghostfromrdstrike,told ya,other,10
,[1:20:22] ,renevbz,fuck the police scarfayaya cosmoayaya,game,9
,[1:20:22] ,zyxwhitewind,doodbigbrain,other,10
,[1:20:25] ,poorygone,where are the poison smurfs,question,8
,[1:20:34] ,drunkennoodlez,lucia looks super fun too,cinfo,5
,[1:20:40] ,kfigueroa,nerf lucia,cinfo,5
,[1:20:41] ,jackedalot,hondas walking animation looks like he means business,cdesign,4
,[1:20:44] ,bobdobbz,pretty minus,cinfo,5
,[1:20:45] ,mrmuddyk,doodfive doodfive,other,10
,[1:20:45] ,universefour,drunkennoodlez agreed,other,10
,[1:20:51] ,marocels,need a soundboard,cdesign,4
,[1:20:53] ,muenshter,pretty nice ex fireball,cdesign,4
,[1:20:53] ,someguyzero,you gonna eat a ca,other,10
,[1:21:04] ,shadowdancer,it kicked in his face,caction,3
,[1:21:06] ,poorygone,lmao,goodp,6
,[1:21:07] ,ghostfromrdstrike,hold that ass,caction,3
,[1:21:07] ,enzo,lmao,goodp,6
,[1:21:09] ,slimcrim,new chars and years with no netcode corgiderp,game,9
,[1:21:10] ,shinzo,as a juri player lucia makes me happy even if she is like a hybrid shoto,cdesign,4
,[1:21:10] ,ryoman,hold that,request,1
,[1:21:13] ,taken,xd,goodp,6
,[1:21:14] ,vampirekoala,wow,goodp,6
,[1:21:15] ,aaron,dem cheeks lol,cdesign,4
,[1:21:16] ,bobdobbz,like,goodp,6
,[1:21:17] ,thatjapanesedude,this guy is a rookie,comment,2
,[1:21:17] ,muenshter,lolll,goodp,6
,[1:21:17] ,yamsandjams,lolol,goodp,6
,[1:21:18] ,valeriobr,auhauhauha,other,10
,[1:21:19] ,ragingmarmot,hahaha,goodp,6
,[1:21:19] ,laughswithknives,ahahahaha,other,10
,[1:21:21] ,llesor,looooool,goodp,6
,[1:21:21] ,clinnamon,rip headphones,other,10
,[1:21:21] ,spacedive,jump,request,1
,[1:21:22] ,vidgamejunkie,that grab looks too dirty comon,caction,3
,[1:21:22] ,souljasleet,his animations are great,cdesign,4
,[1:21:22] ,squalladv,lmao,goodp,6
,[1:21:22] ,darnellplayer,wtf,goodp,6
,[1:21:23] ,asceninja,light headbutt is and hardbutt is i think,cdesign,4
,[1:21:23] ,izicken,hahahaah,goodp,6
,[1:21:23] ,zyxwhitewind,lol,goodp,6
,[1:21:24] ,poorygone,lmao full screen,goodp,6
,[1:21:24] ,daveski,loool,goodp,6
,[1:21:25] ,datzcrazy,yo honda is godly,cinfo,5
,[1:21:25] ,peepcan,this is nice,goodp,6
,[1:21:25] ,ghostfromrdstrike,yeaaaah,goodp,6
,[1:21:26] ,daveski,from downtown,cinfo,5
,[1:21:28] ,raino,is ehonda hard,question,8
,[1:21:29] ,renevbz,scarfpog scarfpog scarfpog,other,10
,[1:21:30] ,hennesyhufflepuf,from downtown,cinfo,5
,[1:21:31] ,mosesthechosenone,kek,other,10
,[1:21:32] ,ryanhartsafr,is this guy drunki,question,8
,[1:21:33] ,muenshter,lollll,goodp,6
,[1:21:34] ,hexapro,hahahaha,goodp,6
,[1:21:35] ,muenshter,clown,other,10
,[1:21:35] ,spacedive,umehonda,other,10
,[1:21:36] ,gregcanela,kupakawfee,other,10
,[1:21:37] ,squalladv,lmao,goodp,6
,[1:21:37] ,damierreid,edmond going in,other,10
,[1:21:40] ,someguyzero,stream sniper confirmed,other,10
,[1:21:42] ,mrmuddyk,this is great,goodp,6
,[1:21:43] ,rorboy,be cool,goodp,6
,[1:21:44] ,dasmesee,they take juri sf projectiles and give it to lucia aimzthink aimzthink,cinfo,5
,[1:21:44] ,ragingmarmot,almost full screen,goodp,6
,[1:21:46] ,squalladv,definitely a good honda player from sf who installed sfv with honda,comment,2
,[1:21:51] ,hennesyhufflepuf,is this sonic,question,8
,[1:21:57] ,miketales,hondas tuxedo outfit is fucking clean,cdesign,4
,[1:21:57] ,hennesyhufflepuf,or someone we know,question,8
,[1:21:59] ,llesor,hennesyhufflepuf its rashidoo,cinfo,5
,[1:22:03] ,azraelgt,im liking hondas walk speed very fast,caction,3
,[1:22:03] ,ghostfromrdstrike,yeah im buying lucia,cinfo,5
,[1:22:03] ,bgamr,he is probably watching to,other,10
,[1:22:03] ,themegaguy,is this daigos smurf,question,8
,[1:22:07] ,ryoman,go honda,cinfo,5
,[1:22:07] ,rorboy,kara orochi,other,10
,[1:22:09] ,bendollarsign,needs more random airs,request,1
,[1:22:10] ,shotgunsagat,teabagging like its mk,other,10
,[1:22:13] ,majestichimeros,most likely sonic,cinfo,5
,[1:22:16] ,asairaven,i hope this guy is also streaming,other,10
,[1:22:16] ,carpetfromaladdin,is it just the v trigger fireball that ground bounces,question,8
,[1:22:26] ,muenshter,nice,goodp,6
,[1:22:27] ,xolucianow,yo if i buy sfv on pc do i have to rebuy all the content,game,9
,[1:22:28] ,llesor,yeaaaah,goodp,6
,[1:22:30] ,clinnamon,lol,goodp,6
,[1:22:30] ,muenshter,wooowww,goodp,6
,[1:22:31] ,yawyan,repect the law,goodp,6
,[1:22:32] ,squalladv,ohmydog ohmydog ohmydog ohmydog ohmydog,goodp,6
,[1:22:33] ,poorygone,lmao,goodp,6
,[1:22:33] ,ragingmarmot,lol,goodp,6
,[1:22:33] ,gregcanela,respecc the lawn,goodp,6
,[1:22:34] ,quetutes,honda theme is sick,cdesign,4
,[1:22:35] ,thatjapanesedude,lol,goodp,6
,[1:22:37] ,slimcrim,lucia got that chun li scaling,cinfo,5
,[1:22:37] ,llesor,loool,goodp,6
,[1:22:38] ,komradekontroll,hes too thicc,cdesign,4
,[1:22:38] ,muenshter,he put down his controller,other,10
,[1:22:40] ,llesor,rashidoo ggs,cinfo,5
,[1:22:41] ,hexapro,turtleking,request,1
,[1:22:42] ,dnut,lolol,goodp,6
,[1:22:42] ,rorboy,the lawr,goodp,6
,[1:22:42] ,nosferatulive,scaled,other,10
,[1:22:43] ,zyxwhitewind,he thought he died too,comment,2
,[1:22:44] ,yamsandjams,hp,other,10
,[1:22:47] ,taskanawa,respect the law,caction,3
,[1:22:48] ,thatjapanesedude,bonchan,other,10
,[1:22:50] ,aaron,full screen dashup into slowass overhead,caction,3
,[1:22:50] ,poorygone,that combo did not do damage,caction,3
,[1:22:52] ,bobdobbz,lp hands on block are,caction,3
,[1:22:52] ,mosesthechosenone,dat,goodp,6
,[1:22:52] ,donh,cmon,request,1
,[1:22:53] ,universefour,her abilities looks like she belongs in fire force,cinfo,5
,[1:22:57] ,goldcarats,hell yeah streaming,other,10
,[1:23:00] ,komradekontroll,bronze,other,10
,[1:23:00] ,hurked,bronze,other,10
,[1:23:01] ,miketales,hondas walk speed is scurry,caction,3
,[1:23:01] ,dasmesee,honda needs yakuza tattooskin,request,1
,[1:23:01] ,squalladv,rank up ohmydog,request,1
,[1:23:02] ,gregcanela,bronze,other,10
,[1:23:05] ,ninjavanish,we bronze,other,10
,[1:23:06] ,vampirekoala,bronze,other,10
,[1:23:07] ,supermechakupo,vtrigger cancel combo so lots of scaling,caction,3
,[1:23:09] ,ghostfromrdstrike,bronze boyz reoboon,other,10
,[1:23:09] ,masonking,hey and chat,other,10
,[1:23:16] ,mosesthechosenone,hands are,cdesign,4
,[1:23:18] ,drunkennoodlez,light headbutt is,caction,3
,[1:23:19] ,valeriobr,bronze poooound,other,10
,[1:23:21] ,nosferatulive,headbutt,request,1
,[1:23:23] ,cluminati,isnt everyone honda,question,8
,[1:23:24] ,topgunlt,just hit his head,request,1
,[1:23:27] ,rorboy,rookies are killers,other,10
,[1:23:35] ,renpool,gotta respect the law,caction,3
,[1:23:40] ,someguyzero,honda makes bison look like a beotch,cinfo,5
,[1:23:42] ,goldcarats,really happy big boy honda finally made it in,cinfo,5
,[1:23:45] ,bendollarsign,ftl,other,10
,[1:23:49] ,jabmasher,is that tatsu an actual dp,question,8
,[1:23:52] ,bobdobbz,mosesthechosenone for mp,other,10
,[1:23:54] ,quoji,how does honda walk so fast,question,8
,[1:23:56] ,efonzerellie,it seems tough to actually link things with honda,cinfo,5
,[1:23:58] ,darnellplayer,dont say it,other,10
,[1:24:00] ,muenshter,lol,goodp,6
,[1:24:02] ,topgunlt,xd,goodp,6
,[1:24:03] ,ninjavanish,all headbutts are minus light is,caction,3
